subject_prefix,course_code,course_name,section,crn,instructor,schedule,type,status,credits
CSCI-UA,CSCI-UA 102,,060,21314,Staff,TR 3:30-4:45p,Lecture,Open,17
CSCI-UA,CSCI-UA 102,,061,21347,Staff,F 3:30-4:45p,Recitation,Open,17
CSCI-UA,CSCI-UA 2,,001,8896,Staff,MW 8-9:15a,Lecture,Open,10
CSCI-UA,CSCI-UA 2,,002,8897,Staff,TR 8-9:15a,Lecture,Open,10
CSCI-UA,CSCI-UA 2,,004,8899,Staff,TR 9:30-10:45a,Lecture,Open,10
CSCI-UA,CSCI-UA 2,,005,8900,Staff,MW 11a-12:15p,Lecture,Open,10
CSCI-UA,CSCI-UA 2,,006,8901,Staff,MW 12:30-1:45p,Lecture,Open,10
CSCI-UA,CSCI-UA 2,,007,8902,Staff,MW 2-3:15p,Lecture,Open,10
CSCI-UA,CSCI-UA 2,,008,8903,Staff,TR 2-3:15p,Lecture,Open,10
CSCI-UA,CSCI-UA 2,,009,8904,Staff,MW 3:30-4:45p,Lecture,Open,10
CSCI-UA,CSCI-UA 2,,010,8905,Staff,TR 3:30-4:45p,Lecture,Open,10
CSCI-UA,CSCI-UA 2,,013,22007,Staff,MW 8-9:15a,Lecture,Open,10
CSCI-UA,CSCI-UA 201,,010,8947,Staff,MW 9:30-10:45a,Lecture,Open,8
CSCI-UA,CSCI-UA 201,,011,8948,Staff,F 9:30-10:45a,Recitation,Open,8
CSCI-UA,CSCI-UA 201,,020,8949,Staff,TR 9:30-10:45a,Lecture,Open,8
CSCI-UA,CSCI-UA 201,,021,8950,Staff,F 9:30-10:45a,Recitation,Open,8
CSCI-UA,CSCI-UA 201,,030,8951,Staff,MW 3:30-4:45p,Lecture,Open,8
CSCI-UA,CSCI-UA 201,,031,8952,Staff,F 12:30-1:45p,Recitation,Open,8
CSCI-UA,CSCI-UA 201,,040,8953,Staff,TR 3:30-4:45p,Lecture,Open,8
CSCI-UA,CSCI-UA 201,,041,8954,Staff,F 11a-12:15p,Recitation,Open,8
CSCI-UA,CSCI-UA 202,,001,8955,Staff,MW 11a-12:15p,Lecture,Open,2
CSCI-UA,CSCI-UA 202,,002,8956,Staff,TR 3:30-4:45p,Lecture,Open,2
CSCI-UA,CSCI-UA 3,,001,8984,Staff,TR 12:30-1:45p,Lecture,Open,1
CSCI-UA,CSCI-UA 310,,010,8957,Staff,MW 9:30-10:45a,Lecture,Open,9
CSCI-UA,CSCI-UA 310,,011,8958,Staff,F 12:30-1:45p,Recitation,Open,9
CSCI-UA,CSCI-UA 310,,012,22021,Staff,F 9:30-10:45a,Recitation,Open,9
CSCI-UA,CSCI-UA 310,,020,8959,Staff,MW 2-3:15p,Lecture,Open,9
CSCI-UA,CSCI-UA 310,,021,8960,Staff,F 2-3:15p,Recitation,Open,9
CSCI-UA,CSCI-UA 310,,030,8961,Staff,TR 9:30-10:45a,Lecture,Open,9
CSCI-UA,CSCI-UA 310,,031,8962,Staff,F 9:30-10:45a,Recitation,Open,9
CSCI-UA,CSCI-UA 310,,040,8963,Staff,TR 3:30-4:45p,Lecture,Open,9
CSCI-UA,CSCI-UA 310,,041,8964,Staff,F 3:30-4:45p,Recitation,Open,9
CSCI-UA,CSCI-UA 330,,001,21390,Staff,TR 11a-12:15p,Lecture,Open,1
CSCI-UA,CSCI-UA 380,,003,22018,Staff,MW 11a-12:15p,Lecture,Open,1
CSCI-UA,CSCI-UA 381,,001,8985,Staff,MW 2-3:15p,Lecture,Open,1
CSCI-UA,CSCI-UA 4,,001,8908,Staff,MW 8-9:15a,Lecture,Open,6
CSCI-UA,CSCI-UA 4,,002,8909,Staff,TR 8-9:15a,Lecture,Open,6
CSCI-UA,CSCI-UA 4,,003,8910,Staff,MW 11a-12:15p,Lecture,Open,6
CSCI-UA,CSCI-UA 4,,004,8911,Staff,TR 11a-12:15p,Lecture,Open,6
CSCI-UA,CSCI-UA 4,,005,8912,Staff,MW 2-3:15p,Lecture,Open,6
CSCI-UA,CSCI-UA 4,,006,8913,Staff,MW 3:30-4:45p,Lecture,Open,6
CSCI-UA,CSCI-UA 430,,001,8994,Staff,MW 9:30-10:45a,Lecture,Open,1
CSCI-UA,CSCI-UA 467,,001,8986,Staff,TR 12:30-1:45p,Lecture,Open,2
CSCI-UA,CSCI-UA 467,,002,8987,Staff,MW 12:30-1:45p,Lecture,Open,2
CSCI-UA,CSCI-UA 469,,001,8992,Staff,TR 8-9:15a,Lecture,Open,2
CSCI-UA,CSCI-UA 469,,002,8993,Staff,TR 3:30-4:45p,Lecture,Open,2
CSCI-UA,CSCI-UA 470,,001,8969,Staff,MW 3:30-4:45p,Lecture,Open,1
CSCI-UA,CSCI-UA 473,,001,8980,Staff,TR 12:30-1:45p,Lecture,Open,3
CSCI-UA,CSCI-UA 473,,002,8981,Staff,F 9:30-10:45a,Recitation,Open,3
CSCI-UA,CSCI-UA 473,,003,8982,Staff,F 2-3:15p,Recitation,Open,3
CSCI-UA,CSCI-UA 474,,001,8970,Staff,MW 12:30-1:45p,Lecture,Open,1
CSCI-UA,CSCI-UA 478,,001,8972,Staff,TR 2-3:15p,Lecture,Open,1
CSCI-UA,CSCI-UA 479,,001,8988,Staff,MW 11a-12:15p,Lecture,Open,3
CSCI-UA,CSCI-UA 479,,003,8990,Staff,MW 3:30-4:45p,Lecture,Open,3
CSCI-UA,CSCI-UA 479,,004,8991,Staff,TR 2-3:15p,Lecture,Open,3
CSCI-UA,CSCI-UA 480,,041,8973,Staff,TR 9:30-10:45a,Lecture,Open,1
CSCI-UA,CSCI-UA 480,,042,8974,Staff,TR 2-3:15p,Lecture,Open,1
CSCI-UA,CSCI-UA 480,,051,8975,Staff,TR 2-3:15p,Lecture,Open,1
CSCI-UA,CSCI-UA 480,,052,8976,Staff,MW 12:30-1:45p,Lecture,Open,1
CSCI-UA,CSCI-UA 480,,062,21315,Staff,MW 11a-12:15p,Lecture,Open,1
CSCI-UA,CSCI-UA 480,,063,8977,Staff,MW 2-3:15p,Lecture,Open,1
CSCI-UA,CSCI-UA 480,,076,22206,Staff,MW 3:30-4:45p,Lecture,Open,1
CSCI-UA,CSCI-UA 520,,001,8978,Staff,Does Not Meet,Independent,Open,1
CSCI-UA,CSCI-UA 60,,001,8915,Staff,TR 11a-12:15p,Lecture,Open,1
CSCI-UA,CSCI-UA 61,,001,8916,Staff,MW 2-3:15p,Lecture,Open,1
CSCI-UA,CSCI-UA 897,,001,8983,Staff,Does Not Meet,Independent,Open,1
CSCI-UA,CSCI-UA 997,,001,8979,Staff,Does Not Meet,Independent,Open,1
DRLIT-UA,DRLIT-UA 175,,001,6786,Staff,T 2-4:45p,Lecture,Open,2
DRLIT-UA,DRLIT-UA 175,,002,22118,Staff,M 7-9:30p,Lecture,Open,2
DRLIT-UA,DRLIT-UA 185,,001,6783,Staff,TR 11a-12:15p,Seminar,Open,3
DRLIT-UA,DRLIT-UA 185,,002,21195,Staff,TR 3:30-4:45p,Seminar,Open,3
DRLIT-UA,DRLIT-UA 185,,003,22069,Staff,R 2-4:30p,Seminar,Open,3
DRLIT-UA,DRLIT-UA 225,,001,21587,Staff,MW 11a-12:15p,Lecture,Open,2
DRLIT-UA,DRLIT-UA 225,,002,22070,Staff,F 11a-12:15p,Recitation,Open,2
DRLIT-UA,DRLIT-UA 230,,001,21588,Staff,TR 4:55-6:10p,CLQ,Open,1
DRLIT-UA,DRLIT-UA 240,,001,22119,Staff,TR 12:30-1:45p,Lecture,Open,1
DRLIT-UA,DRLIT-UA 254,,001,22120,Staff,R 11a-1:45p,Lecture,Open,1
DRLIT-UA,DRLIT-UA 293,,001,22121,Staff,T 2-4:45p,Lecture,Open,1
DRLIT-UA,DRLIT-UA 294,,001,22122,Staff,TR 11a-12:15p,Lecture,Open,1
DRLIT-UA,DRLIT-UA 508,,001,22123,Staff,R 2-4:45p,Seminar,Open,1
DRLIT-UA,DRLIT-UA 609,,001,6784,Staff,R 11a-1:45p,Lecture,Open,1
DS-UA,DS-UA 100,,001,13843,Staff,MW 3:30-4:45p,Lecture,Open,3
DS-UA,DS-UA 100,,002,13844,Staff,F 8-9:15a,Lab,Open,3
DS-UA,DS-UA 100,,003,13845,Staff,F 9:30-10:45a,Lab,Open,3
DS-UA,DS-UA 111,,001,13809,Staff,MW 4:55-6:10p,Lecture,Open,8
DS-UA,DS-UA 111,,002,13810,Staff,F 8-9:15a,Lab,Open,8
DS-UA,DS-UA 111,,003,13811,Staff,F 9:30-10:45a,Lab,Open,8
DS-UA,DS-UA 111,,004,13812,Staff,F 11a-12:15p,Lab,Open,8
DS-UA,DS-UA 111,,005,13813,Staff,F 12:30-1:45p,Lab,Open,8
DS-UA,DS-UA 111,,006,13814,Staff,F 2-3:15p,Lab,Open,8
DS-UA,DS-UA 111,,007,13815,Staff,F 3:30-4:45p,Lab,Open,8
DS-UA,DS-UA 111,,008,13816,Staff,F 4:55-6:10p,Lab,Open,8
DS-UA,DS-UA 112,,001,13817,Staff,TR 3:30-4:45p,Lecture,Open,7
DS-UA,DS-UA 112,,002,13818,Staff,F 8-9:15a,Lab,Open,7
DS-UA,DS-UA 112,,003,13819,Staff,F 9:30-10:45a,Lab,Open,7
DS-UA,DS-UA 112,,004,13820,Staff,F 11a-12:15p,Lab,Open,7
DS-UA,DS-UA 112,,005,13821,Staff,F 12:30-1:45p,Lab,Open,7
DS-UA,DS-UA 112,,006,13822,Staff,F 2-3:15p,Lab,Open,7
DS-UA,DS-UA 112,,007,13823,Staff,F 3:30-4:45p,Lab,Open,7
DS-UA,DS-UA 201,,001,13824,Staff,TR 3:30-4:45p,Lecture,Open,6
DS-UA,DS-UA 201,,002,13825,Staff,F 8-9:15a,Lab,Open,6
DS-UA,DS-UA 201,,003,13826,Staff,F 9:30-10:45a,Lab,Open,6
DS-UA,DS-UA 201,,004,13827,Staff,F 11a-12:15p,Lab,Open,6
DS-UA,DS-UA 201,,005,13828,Staff,F 12:30-1:45p,Lab,Open,6
DS-UA,DS-UA 201,,006,13829,Staff,F 2-3:15p,Lab,Open,6
DS-UA,DS-UA 202,,001,13830,Staff,MW 2-3:15p,Lecture,Open,6
DS-UA,DS-UA 202,,002,13831,Staff,F 9:30-10:45a,Lab,Open,6
DS-UA,DS-UA 202,,003,13832,Staff,F 11a-12:15p,Lab,Open,6
DS-UA,DS-UA 202,,004,13833,Staff,F 12:30-1:45p,Lab,Open,6
DS-UA,DS-UA 202,,005,13834,Staff,F 2-3:15p,Lab,Open,6
DS-UA,DS-UA 202,,006,13835,Staff,F 3:30-4:45p,Lab,Open,6
DS-UA,DS-UA 301,,001,13836,Staff,M 7:55-10:25p,Lecture,Open,3
DS-UA,DS-UA 301,,002,13837,Staff,F 2-3:15p,Lab,Open,3
DS-UA,DS-UA 301,,003,13838,Staff,F 12:30-1:45p,Lab,Open,3
DS-UA,DS-UA 301,,004,13841,Staff,TR 2-3:15p,Lecture,Open,2
DS-UA,DS-UA 301,,005,13842,Staff,F 8-9:15a,Lab,Open,2
EAST-UA,EAST-UA 201,,001,11553,Staff,MTWR 11a-12:15p,Lecture,Open,4
EAST-UA,EAST-UA 201,,002,11554,Staff,MTWR 12:30-1:45p,Lecture,Open,4
EAST-UA,EAST-UA 201,,003,11555,Staff,MTWR 12:30-1:45p,Lecture,Open,4
EAST-UA,EAST-UA 201,,004,11556,Staff,MTWR 3:30-4:45p,Lecture,Open,4
EAST-UA,EAST-UA 202,,001,11558,Staff,MTWR 11a-12:15p,Lecture,Open,2
EAST-UA,EAST-UA 202,,002,11559,Staff,MTWR 3:30-4:45p,Lecture,Open,2
EAST-UA,EAST-UA 203,,001,11560,Staff,MTWR 11a-12:15p,Lecture,Open,2
EAST-UA,EAST-UA 203,,002,11561,Staff,MTWR 2-3:15p,Lecture,Open,2
EAST-UA,EAST-UA 204,,001,11562,Staff,MTWR 11a-12:15p,Lecture,Open,3
EAST-UA,EAST-UA 204,,002,11563,Staff,MTWR 2-3:15p,Lecture,Open,3
EAST-UA,EAST-UA 204,,003,22443,Staff,MTWR 6:20-7:35p,Lecture,Open,3
EAST-UA,EAST-UA 205,,001,11565,Staff,MW 12:30-1:45p,Lecture,Open,2
EAST-UA,EAST-UA 205,,002,11566,Staff,MW 2-3:15p,Lecture,Open,2
EAST-UA,EAST-UA 206,,001,11568,Staff,MW 11a-12:15p,Lecture,Open,2
EAST-UA,EAST-UA 206,,002,11569,Staff,TR 2-3:15p,Lecture,Open,2
EAST-UA,EAST-UA 207,,001,11570,Staff,M 12:30-1:45p,Lecture,Open,1
EAST-UA,EAST-UA 208,,001,11571,Staff,W 12:30-1:45p,Lecture,Open,1
EAST-UA,EAST-UA 213,,001,11572,Staff,R 12:30-1:45p,Lecture,Open,1
EAST-UA,EAST-UA 221,,001,11574,Staff,MW 2-3:15p,Lecture,Open,1
EAST-UA,EAST-UA 224,,001,11576,Staff,TR 12:30-1:45p,Lecture,Open,1
EAST-UA,EAST-UA 226,,001,11577,Staff,MW 3:30-4:45p,Lecture,Open,3
EAST-UA,EAST-UA 226,,002,11578,Staff,TR 6:20-7:35p,Lecture,Open,3
EAST-UA,EAST-UA 226,,003,22444,Staff,MW 6:20-7:35p,Lecture,Open,3
EAST-UA,EAST-UA 231,,001,11637,Staff,MTWR 9:30-10:45a,Lecture,Open,3
EAST-UA,EAST-UA 231,,002,11638,Staff,MTWR 2-3:15p,Lecture,Open,3
EAST-UA,EAST-UA 231,,003,11639,Staff,MTWR 4:55-6:10p,Lecture,Open,3
EAST-UA,EAST-UA 232,,001,11642,Staff,MTWR 9:30-10:45a,Lecture,Open,3
EAST-UA,EAST-UA 232,,002,11643,Staff,MTWR 11a-12:15p,Lecture,Open,3
EAST-UA,EAST-UA 232,,003,11644,Staff,MTWR 4:55-6:10p,Lecture,Open,3
EAST-UA,EAST-UA 247,,001,11579,Staff,MTWR 8-9:15a,Lecture,Open,8
EAST-UA,EAST-UA 247,,002,11580,Staff,MTWR 8-9:15a,Lecture,Open,8
EAST-UA,EAST-UA 247,,003,11582,Staff,MTWR 9:30-10:45a,Lecture,Open,8
EAST-UA,EAST-UA 247,,004,11583,Staff,MTWR 12:30-1:45p,Lecture,Open,8
EAST-UA,EAST-UA 247,,005,11584,Staff,MTWR 2-3:15p,Lecture,Open,8
EAST-UA,EAST-UA 247,,006,11586,Staff,MTWR 3:30-4:45p,Lecture,Open,8
EAST-UA,EAST-UA 247,,007,11587,Staff,MTWR 4:55-6:10p,Lecture,Open,8
EAST-UA,EAST-UA 247,,008,11588,Staff,MTWR 6:20-7:35p,Lecture,Open,8
EAST-UA,EAST-UA 248,,001,11585,Staff,MTWR 8-9:15a,Lecture,Open,4
EAST-UA,EAST-UA 248,,002,11589,Staff,MTWR 11a-12:15p,Lecture,Open,4
EAST-UA,EAST-UA 248,,003,11590,Staff,MTWR 3:30-4:45p,Lecture,Open,4
EAST-UA,EAST-UA 248,,004,11591,Staff,MTWR 4:55-6:10p,Lecture,Open,4
EAST-UA,EAST-UA 249,,001,11593,Staff,MTWR 9:30-10:45a,Lecture,Open,3
EAST-UA,EAST-UA 249,,002,11594,Staff,MTWR 2-3:15p,Lecture,Open,3
EAST-UA,EAST-UA 249,,003,11595,Staff,MTWR 4:55-6:10p,Lecture,Open,3
EAST-UA,EAST-UA 250,,001,11596,Staff,MTWR 12:30-1:45p,Lecture,Open,2
EAST-UA,EAST-UA 250,,002,11597,Staff,MTWR 2-3:15p,Lecture,Open,2
EAST-UA,EAST-UA 252,,001,11598,Staff,MW 11a-12:15p,Lecture,Open,1
EAST-UA,EAST-UA 253,,001,11599,Staff,TR 12:30-1:45p,Lecture,Open,1
EAST-UA,EAST-UA 254,,001,11600,Staff,MTWR 8-9:15a,Lecture,Open,7
EAST-UA,EAST-UA 254,,002,11602,Staff,MTWR 8-9:15a,Lecture,Open,7
EAST-UA,EAST-UA 254,,003,11603,Staff,MTWR 9:30-10:45a,Lecture,Open,7
EAST-UA,EAST-UA 254,,004,11604,Staff,MTWR 11a-12:15p,Lecture,Open,7
EAST-UA,EAST-UA 254,,005,11605,Staff,MTWR 11a-12:15p,Lecture,Open,7
EAST-UA,EAST-UA 254,,006,11606,Staff,MTWR 2-3:15p,Lecture,Open,7
EAST-UA,EAST-UA 254,,007,11607,Staff,MTWR 3:30-4:45p,Lecture,Open,7
EAST-UA,EAST-UA 255,,001,11609,Staff,MTWR 8-9:15a,Lecture,Open,3
EAST-UA,EAST-UA 255,,002,11611,Staff,MTWR 12:30-1:45p,Lecture,Open,3
EAST-UA,EAST-UA 255,,003,11612,Staff,MTWR 2-3:15p,Lecture,Open,3
EAST-UA,EAST-UA 256,,001,11613,Staff,MTWR 9:30-10:45a,Lecture,Open,3
EAST-UA,EAST-UA 256,,002,11614,Staff,MTWR 12:30-1:45p,Lecture,Open,3
EAST-UA,EAST-UA 256,,003,11615,Staff,MTWR 3:30-4:45p,Lecture,Open,3
EAST-UA,EAST-UA 257,,001,11616,Staff,MTWR 2-3:15p,Lecture,Open,1
EAST-UA,EAST-UA 258,,001,11617,Staff,TR 11a-12:15p,Lecture,Open,1
EAST-UA,EAST-UA 259,,001,11619,Staff,MW 11a-12:15p,Lecture,Open,1
EAST-UA,EAST-UA 261,,001,11620,Staff,TR 11a-12:15p,Lecture,Open,2
EAST-UA,EAST-UA 261,,002,11621,Staff,MW 11a-12:15p,Lecture,Open,2
EAST-UA,EAST-UA 262,,001,11618,Staff,MW 11a-12:15p,Lecture,Open,1
EAST-UA,EAST-UA 270,,001,11622,Staff,T 12:30-1:45p,Lecture,Open,1
EAST-UA,EAST-UA 281,,001,11650,Staff,MTWR 9:30-10:45a,Lecture,Open,1
EAST-UA,EAST-UA 282,,001,11651,Staff,MTWR 2-3:15p,Lecture,Open,1
EAST-UA,EAST-UA 302,,001,11657,Staff,M 12:30-1:45p,Lecture,Open,1
EAST-UA,EAST-UA 552,,001,11680,Staff,T 4:55-7:40p,Seminar,Open,1
EAST-UA,EAST-UA 569,,001,11623,Staff,TR 2-3:15p,Seminar,Open,1
EAST-UA,EAST-UA 603,,001,11624,Staff,MW 9:30-10:45a,Lecture,Open,2
EAST-UA,EAST-UA 603,,002,11625,Staff,MW 12:30-1:45p,Lecture,Open,2
EAST-UA,EAST-UA 611,,001,11626,Staff,TR 12:30-1:45p,Lecture,Open,1
EAST-UA,EAST-UA 732,,001,11629,Staff,MW 2-3:15p,Lecture,Open,1
EAST-UA,EAST-UA 735,,001,11630,Staff,TR 3:30-4:45p,Seminar,Open,1
EAST-UA,EAST-UA 950,,001,11631,Staff,MW 9:30-10:45a,Lecture,Open,1
EAST-UA,EAST-UA 950,,002,11632,Staff,M 7:55-10:25p,Lecture,Open,1
EAST-UA,EAST-UA 951,,001,11646,Staff,M 6:20-8:50p,Seminar,Open,2
EAST-UA,EAST-UA 951,,002,11647,Staff,W 6:20-8:50p,Seminar,Open,2
EAST-UA,EAST-UA 951,,003,11648,Staff,W 11a-1:45p,Seminar,Open,1
EAST-UA,EAST-UA 953,,001,11655,Staff,R 4:55-7:25p,Lecture,Open,1
EAST-UA,EAST-UA 980,,001,11634,Staff,Does Not Meet,Independent,Open,1
EAST-UA,EAST-UA 997,,001,11635,Staff,Does Not Meet,Independent,Open,1
ENGL-UA,ENGL-UA 101,,001,6787,Staff,MW 3:30-4:45p,Lecture,Open,12
ENGL-UA,ENGL-UA 101,,002,6788,Staff,TR 12:30-1:45p,Lecture,Open,12
ENGL-UA,ENGL-UA 101,,004,6789,Staff,TR 3:30-4:45p,Lecture,Open,12
ENGL-UA,ENGL-UA 101,,005,6790,Staff,MW 12:30-1:45p,Lecture,Open,12
ENGL-UA,ENGL-UA 101,,008,6791,Staff,R 6:20-7:35p,Recitation,Open,12
ENGL-UA,ENGL-UA 101,,009,6792,Staff,F 11a-12:15p,Recitation,Open,12
ENGL-UA,ENGL-UA 101,,010,6793,Staff,R 6:20-7:35p,Recitation,Open,12
ENGL-UA,ENGL-UA 101,,011,6794,Staff,F 11a-12:15p,Recitation,Open,12
ENGL-UA,ENGL-UA 101,,012,6795,Staff,R 6:20-7:35p,Recitation,Open,12
ENGL-UA,ENGL-UA 101,,013,6796,Staff,F 11a-12:15p,Recitation,Open,12
ENGL-UA,ENGL-UA 101,,014,6797,Staff,R 6:20-7:35p,Recitation,Open,12
ENGL-UA,ENGL-UA 101,,015,6798,Staff,F 11a-12:15p,Recitation,Open,12
ENGL-UA,ENGL-UA 113,,001,6799,Staff,TR 9:30-10:45a,Lecture,Open,5
ENGL-UA,ENGL-UA 113,,002,6800,Staff,F 9:30-10:45a,Recitation,Open,5
ENGL-UA,ENGL-UA 113,,003,6801,Staff,F 11a-12:15p,Recitation,Open,5
ENGL-UA,ENGL-UA 113,,004,6802,Staff,F 9:30-10:45a,Recitation,Open,5
ENGL-UA,ENGL-UA 113,,005,6803,Staff,F 11a-12:15p,Recitation,Open,5
ENGL-UA,ENGL-UA 201,,001,6842,Staff,T 2-4:45p,Seminar,Open,2
ENGL-UA,ENGL-UA 201,,002,6843,Staff,W 2-4:45p,Seminar,Open,2
ENGL-UA,ENGL-UA 250,,001,22179,Staff,MW 12:30-1:45p,Lecture,Open,1
ENGL-UA,ENGL-UA 252,,001,6806,Staff,TR 12:30-1:45p,Seminar,Open,1
ENGL-UA,ENGL-UA 252,,002,6807,Staff,TR 11a-12:15p,Seminar,Open,1
ENGL-UA,ENGL-UA 252,,003,6808,Staff,TR 3:30-4:45p,Seminar,Open,1
ENGL-UA,ENGL-UA 252,,004,21429,Staff,TR 3:30-4:45p,Seminar,Open,1
ENGL-UA,ENGL-UA 252,,005,21430,Staff,MW 2-3:15p,Seminar,Open,1
ENGL-UA,ENGL-UA 252,,006,22041,Staff,TR 11a-12:15p,Seminar,Open,1
ENGL-UA,ENGL-UA 252,,007,22322,Staff,T 2-4:45p,Seminar,Open,2
ENGL-UA,ENGL-UA 252,,008,22323,Staff,TR 11a-12:15p,Seminar,Open,2
ENGL-UA,ENGL-UA 315,,001,6813,Staff,MW 9:30-10:45a,Seminar,Open,1
ENGL-UA,ENGL-UA 410,,001,6814,Staff,MW 11a-12:15p,Lecture,Open,3
ENGL-UA,ENGL-UA 410,,002,6815,Staff,F 11a-12:15p,Recitation,Open,3
ENGL-UA,ENGL-UA 410,,003,6816,Staff,F 9:30-10:45a,Recitation,Open,3
ENGL-UA,ENGL-UA 415,,001,6817,Staff,TR 4:55-6:10p,CLQ,Open,1
ENGL-UA,ENGL-UA 445,,001,22419,Staff,MW 12:30-1:45p,CLQ,Open,1
ENGL-UA,ENGL-UA 450,,001,6818,Staff,W 4:55-7:40p,CLQ,Open,1
ENGL-UA,ENGL-UA 511,,001,6855,Staff,MW 12:30-1:45p,Lecture,Open,3
ENGL-UA,ENGL-UA 511,,002,6856,Staff,W 3:30-4:45p,Recitation,Open,3
ENGL-UA,ENGL-UA 511,,003,6857,Staff,W 4:55-6:10p,Recitation,Open,3
ENGL-UA,ENGL-UA 59,,001,22420,Staff,TR 9:30-10:45a,Lecture,Open,1
ENGL-UA,ENGL-UA 607,,001,6819,Staff,MW 11a-12:15p,Lecture,Open,1
ENGL-UA,ENGL-UA 625,,001,21431,Staff,MW 9:30-10:45a,CLQ,Open,1
ENGL-UA,ENGL-UA 700,,001,6821,Staff,MW 2-3:15p,Seminar,Open,1
ENGL-UA,ENGL-UA 700,,002,21070,Staff,F 9:30-10:45a,Recitation,Open,2
ENGL-UA,ENGL-UA 700,,003,21197,Staff,F 11a-12:15p,Recitation,Open,2
ENGL-UA,ENGL-UA 712,,002,6823,Staff,M 2-4:45p,Lecture,Open,1
ENGL-UA,ENGL-UA 735,,001,6824,Staff,TR 9:30-10:45a,Lecture,Open,3
ENGL-UA,ENGL-UA 735,,002,6825,Staff,TR 3:30-4:45p,Lecture,Open,3
ENGL-UA,ENGL-UA 735,,003,6826,Staff,MW 3:30-4:45p,Lecture,Open,3
ENGL-UA,ENGL-UA 775,,001,6850,Staff,R 2-4:45p,Seminar,Open,1
ENGL-UA,ENGL-UA 780,,001,6827,Staff,MW 11a-12:15p,Lecture,Open,1
ENGL-UA,ENGL-UA 800,,002,6829,Staff,T 2-4:45p,Seminar,Open,1
ENGL-UA,ENGL-UA 800,,003,6830,Staff,M 2-4:45p,Seminar,Open,1
ENGL-UA,ENGL-UA 800,,004,6831,Staff,R 11a-1:45p,Seminar,Open,1
ENGL-UA,ENGL-UA 800,,005,6832,Staff,T 9:15a-12:15p,Seminar,Open,1
ENGL-UA,ENGL-UA 910,,001,6851,Staff,Does Not Meet,Seminar,Open,2
ENGL-UA,ENGL-UA 910,,002,6852,Staff,Does Not Meet,Seminar,Open,2
ENGL-UA,ENGL-UA 911,,001,6853,Staff,R 12:30-2:30p,CLQ,Open,2
ENGL-UA,ENGL-UA 911,,002,6854,Staff,R 12:30-2:30p,CLQ,Open,2
ENGL-UA,ENGL-UA 925,,001,6833,Staff,Does Not Meet,Independent,Open,1
ENGL-UA,ENGL-UA 926,,001,6835,Staff,W 12:30-1:45p,CLQ,Open,1
ENGL-UA,ENGL-UA 954,,001,6837,Staff,W 11a-1:45p,Seminar,Open,1
ENGL-UA,ENGL-UA 973,,001,6838,Staff,T 2-4:45p,Seminar,Open,1
ENGL-UA,ENGL-UA 975,,001,6839,Staff,W 2-4:45p,Lecture,Open,1
ENGL-UA,ENGL-UA 980,,001,6840,Staff,Does Not Meet,Independent,Open,1
ENGL-UA,ENGL-UA 995,,001,6844,Staff,M 4:55-6:10p,Lab,Open,1
ENGL-UA,ENGL-UA 996,,001,6864,Staff,T 11a-12:15p,Lecture,Open,1
ENGL-UA,ENGL-UA 997,,001,6859,Staff,Does Not Meet,Independent,Open,1
ENGL-UA,ENGL-UA 999,,001,6860,Staff,Does Not Meet,WKS,Open,1
ENVST-UA,ENVST-UA 100,,001,5461,Staff,MW 11a-12:15p,Lecture,Open,7
ENVST-UA,ENVST-UA 100,,002,5462,Staff,T 8-9:15a,Recitation,Open,7
ENVST-UA,ENVST-UA 100,,003,5463,Staff,T 8-9:15a,Recitation,Open,7
ENVST-UA,ENVST-UA 100,,004,5464,Staff,R 8-9:15a,Recitation,Open,7
ENVST-UA,ENVST-UA 100,,005,5465,Staff,R 8-9:15a,Recitation,Open,7
ENVST-UA,ENVST-UA 100,,006,5467,Staff,F 8-9:15a,Recitation,Open,7
ENVST-UA,ENVST-UA 100,,007,5468,Staff,F 8-9:15a,Recitation,Open,7
ENVST-UA,ENVST-UA 310,,001,5493,Staff,TR 11a-12:15p,Lecture,Open,1
ENVST-UA,ENVST-UA 320,,001,5470,Staff,MW 9:30-10:45a,Seminar,Open,1
ENVST-UA,ENVST-UA 323,,001,5491,Staff,TR 2-3:15p,Lecture,Open,1
ENVST-UA,ENVST-UA 325,,001,8265,Staff,TR 11a-12:15p,Lecture,Open,1
ENVST-UA,ENVST-UA 360,,001,22189,Staff,MW 2-3:15p,Lecture,Open,2
ENVST-UA,ENVST-UA 360,,002,22207,Staff,F 12:30-1:45p,Lab,Open,2
ENVST-UA,ENVST-UA 372,,001,5471,Staff,R 5-8p,Lecture,Open,1
ENVST-UA,ENVST-UA 450,,001,5472,Staff,MW 2-3:15p,Seminar,Open,1
ENVST-UA,ENVST-UA 450,,002,5473,Staff,MW 12:30-1:45p,Seminar,Open,1
ENVST-UA,ENVST-UA 450,,003,5474,Staff,MW 12:30-1:45p,Seminar,Open,1
ENVST-UA,ENVST-UA 450,,006,5477,Staff,TR 3:30-4:45p,Seminar,Open,1
ENVST-UA,ENVST-UA 470,,001,5488,Staff,M 4:55-7:25p,Lecture,Open,1
ENVST-UA,ENVST-UA 630,,001,5490,Staff,T 8-10:30a,Seminar,Open,1
